symbol,company_name,industry,yahoo_symbol,latest_close,price_date,return_63d,return_126d,return_189d,return_252d,weighted_momentum,rs_rating,is_high_rs
SAPPHIRE,Sapphire Foods India Limited,,SAPPHIRE.NS,231.74000549316406,2026-08-12,0.2916063307221375,0.02110600841300858,-0.09299410765884908,-0.26988024590591875,0.04828886325850316,49,False
SMARTWORKS,Smartworks Coworking Spaces Limited,,SMARTWORKS.NS,488.5,2026-08-12,0.11682671883074836,0.04693526277328397,-0.17112069188714474,0.1317039427947937,0.04823439026848593,49,False
DEVYANI,Devyani International Limited,,DEVYANI.NS,139.5500030517578,2026-08-12,0.18182588827718482,0.020475342243201577,-0.017530205238457275,-0.12775799574730062,0.04776778356236267,49,False
AADHARHFC,Aadhar Housing Finance Limited,,AADHARHFC.NS,502.0,2026-08-12,0.08154692793544882,0.060078160575244954,0.01939280649048669,-0.006530749797525881,0.047206814627820684,49,False
TEMBO,Tembo Global Industries Limited,,TEMBO.NS,61.0,2026-08-12,0.05884393948503641,0.08589231559359312,-0.24874966878954563,0.28025773631266215,0.0470176524173565,49,False
PNGJL,P N Gadgil Jewellers Limited,,PNGJL.NS,617.0,2026-08-12,0.07510014593559489,0.03185883000931011,-0.07176171405300702,0.11927437641723349,0.04591435684894528,49,False
INDIGOPNTS,Indigo Paints Limited,,INDIGOPNTS.NS,1122.0999755859375,2026-08-12,0.1388409514744795,0.08793867464120098,-0.06689956340743197,-0.06986333666576272,0.04577153550339305,49,False
SANATHAN,Sanathan Textiles Limited,,SANATHAN.NS,475.8500061035156,2026-08-12,0.09870699468376887,0.07488139368060742,-0.03026290143487964,-0.0216899422807435,0.0440685078665044,49,False
SUDARSCHEM,Sudarshan Chemical Industries Limited,,SUDARSCHEM.NS,1044.699951171875,2026-08-12,0.20811276062788053,0.08793397177012485,-0.013474922069865003,-0.27358229119903144,0.043420455951397895,49,False
BORORENEW,BOROSIL RENEWABLES LIMITED,,BORORENEW.NS,573.4500122070312,2026-08-12,0.14644141985682735,0.14690002441406258,-0.17996564819502903,-0.04329331189533803,0.04330478080747005,48,False
ASHAPURMIN,Ashapura Minechem Limited,,ASHAPURMIN.NS,637.2999877929688,2026-08-12,-0.0025043614962468874,0.005839665955809981,-0.015752914605453694,0.2279100162615546,0.04259760892388342,48,False
DATAMATICS,Datamatics Global Services Limited,,DATAMATICS.NS,862.9500122070312,2026-08-12,0.1633189894954199,0.08424423386885893,-0.003061418037948127,-0.1994511666883716,0.0416739256266758,48,False
CASTROLIND,Castrol India Limited,,CASTROLIND.NS,188.3800048828125,2026-08-12,0.07291710934581164,0.06629810776720269,0.04548080904038887,-0.051568146132141335,0.0412089978734147,48,False
ANGELONE,Angel One Limited,,ANGELONE.NS,291.0,2026-08-12,-0.048721046710444194,0.056518579925556756,0.12295524554600568,0.12270020128684167,0.040946386667503144,48,False
KRBL,KRBL Limited,,KRBL.NS,373.1499938964844,2026-08-12,0.10122469285861668,0.0047119009928895395,-0.012438830570625004,0.009147993358168183,0.040774089899533225,48,False
PCBL,PCBL Chemical Limited,,PCBL.NS,316.45001220703125,2026-08-12,0.16977154366943625,0.09194591697872712,-0.07968352165497727,-0.15142817441696987,0.040075461649130506,48,False
MIDHANI,Mishra Dhatu Nigam Limited,,MIDHANI.NS,408.45001220703125,2026-08-12,0.0009803318858705445,0.0840011847476616,0.06705482411731789,0.04566740421765836,0.03973681537087579,48,False
HCLTECH,HCL Technologies Limited,,HCLTECH.NS,1365.4000244140625,2026-08-12,0.21785254971096935,-0.10638418389635063,-0.09813334477193258,-0.03271071640165002,0.0396953708704011,48,False
PARADEEP,Paradeep Phosphates Limited,,PARADEEP.NS,147.17999267578125,2026-08-12,0.22181631906348587,0.16642885021251708,-0.07294030128324347,-0.3410250729286033,0.03921922282552841,48,False
STAR,Strides Pharma Science Limited,,STAR.NS,993.7999877929688,2026-08-12,-0.134563972743453,0.13139208439208971,0.07905923459941366,0.25072466729367715,0.03840960815965491,47,False
LT,Larsen & Toubro Limited,,LT.NS,4020.0,2026-08-12,0.038440719384470246,-0.026321727665843064,0.026362804620736924,0.11469265615978319,0.038323034376723505,47,False
AGI,AGI Greenpac Limited,,AGI.NS,706.0,2026-08-12,0.21829163071613467,0.07026449461153006,-0.08702959893358564,-0.2316463471379565,0.03763436199445146,47,False
HOMEFIRST,Home First Finance Company India Limited,,HOMEFIRST.NS,1181.199951171875,2026-08-12,0.10310466531995122,0.014550921515025461,0.00928734314355295,-0.04289044930011465,0.03743142919967324,47,False
POLICYBZR,PB Fintech Limited,,POLICYBZR.NS,1739.0,2026-08-12,0.030030178111448036,0.15578893275123162,-0.03308312482624409,0.002016709881878409,0.03695657480595241,47,False
WANBURY,Wanbury Limited,,WANBURY.NS,262.75,2026-08-12,0.025966394916040914,0.018016248688577763,0.07972054000373463,0.03039215686274499,0.03601234707742784,47,False
XPROINDIA,Xpro India Limited,,XPROINDIA.NS,1092.0,2026-08-12,0.007927161513718639,0.09278984480848518,0.0930629743878737,-0.028431659720658753,0.03465509650062748,47,False
PETRONET,Petronet LNG Limited,,PETRONET.NS,279.8500061035156,2026-08-12,0.07389390143146812,-0.06790120131362132,0.04617636307962747,0.044482740357317585,0.034109140997252,47,False
SCHAEFFLER,Schaeffler India Limited,,SCHAEFFLER.NS,4135.0,2026-08-12,0.026156417458162773,0.05241141784268133,0.023374343327706715,0.041370487870652006,0.03389381679147312,47,False
VINCOFE,Vintage Coffee And Beverages Limited,,VINCOFE.NS,146.4199981689453,2026-08-12,0.1452483372425153,-0.0035388884158232825,-0.11453799208694848,-0.004431398144917442,0.033597679167468274,47,False
CCAVENUE,AvenuesAI Limited,,CCAVENUE.NS,16.049999237060547,2026-08-12,0.17324553209169768,-0.14308597814604074,-0.08754979546152952,0.04970564271443023,0.03311218665805107,46,False
DELHIVERY,Delhivery Limited,,DELHIVERY.NS,470.25,2026-08-12,-0.011560693641618491,0.07867871735872267,0.09335036811606368,0.009661835748792313,0.03171390678806834,46,False
TITAGARH,TITAGARH RAIL SYSTEMS LIMITED,,TITAGARH.NS,829.0,2026-08-12,0.08607364503830062,0.053701938353987844,-0.04062027147048186,-0.02806004668516704,0.031433782054988035,46,False
JUBLINGREA,Jubilant Ingrevia Limited,,JUBLINGREA.NS,716.2000122070312,2026-08-12,-0.01802222488340388,0.0881455479930009,0.08397297527241299,0.018395871851170753,0.03089398906995538,46,False
MANKIND,Mankind Pharma Limited,,MANKIND.NS,2433.10009765625,2026-08-12,-0.027926449198461878,0.16869216186480807,0.08785656416894283,-0.047782123355005535,0.030582740856364324,46,False
BAJAJHLDNG,Bajaj Holdings & Investment Limited,,BAJAJHLDNG.NS,11579.0,2026-08-12,0.1372603898332998,0.0579261823903221,-0.035630107831928326,-0.14507504975869812,0.030348360893259062,46,False
SHK,S H Kelkar and Company Limited,,SHK.NS,170.88999938964844,2026-08-12,0.265476954131314,-0.016859756458870057,-0.06899634679403865,-0.2960369322288948,0.02981217455616489,46,False
TRENT,Trent Limited,,TRENT.NS,2987.0,2026-08-12,0.09407285751869088,0.0723451010584133,0.03969626940182547,-0.1539321870681981,0.029250979685884484,46,False
MOTILALOFS,Motilal Oswal Financial Services Limited,,MOTILALOFS.NS,901.0,2026-08-12,0.06842169221185457,0.09750896717543545,-0.08153258170570443,-0.010380822792612876,0.028487789420165464,46,False
GOKEX,Gokaldas Exports Limited,,GOKEX.NS,762.25,2026-08-12,0.10840480801173169,-0.013587835651892588,-0.12525822969474443,0.0549443123351161,0.02658157260238849,46,False
BEML,BEML Limited,,BEML.NS,1900.5999755859375,2026-08-12,0.06432517677554839,0.0778518165458475,-0.055617905593907446,-0.020081274952353123,0.026160597910136738,46,False
TATACOMM,Tata Communications Limited,,TATACOMM.NS,1736.199951171875,2026-08-12,0.04284981802672294,0.04483997613087265,-0.04783279609304136,0.047526248089232004,0.026046612836101837,45,False
PFIZER,Pfizer Limited,,PFIZER.NS,5017.60009765625,2026-08-12,0.029124929170356362,0.07029771248300576,-0.007975643958650247,0.009404235058923183,0.025995232384798284,45,False
CIPLA,Cipla Limited,,CIPLA.NS,1463.0,2026-08-12,0.03116068143750117,0.10030932869347953,-0.025199601975417374,-0.009574035458466246,0.025571410826919654,45,False
IIFLCAPS,IIFL Capital Services Limited,,IIFLCAPS.NS,335.0,2026-08-12,-0.023181256521524807,-0.007573691220899126,0.05960408093056668,0.12108639559542844,0.02535085445240928,45,False
M&M,Mahindra & Mahindra Limited,,M&M.NS,3403.60009765625,2026-08-12,0.10125925832889182,-0.06432806391093893,-0.08262174365715347,0.07107932488213131,0.02532960679436451,45,False
GREENPLY,Greenply Industries Limited,,GREENPLY.NS,275.54998779296875,2026-08-12,0.08566450677366344,0.1512771447651744,-0.08234633871390984,-0.116562024548581,0.02473955901000209,45,False
IGIL,International Gemological Institute Limited,,IGIL.NS,343.25,2026-08-12,0.050818938967365,0.04706429844064197,-0.001450024320955312,-0.024121032558231503,0.024626223899237035,45,False
AJAXENGG,Ajax Engineering Limited,,AJAXENGG.NS,565.0999755859375,2026-08-12,0.07341620758421952,0.12907088029158342,-0.019434343994910508,-0.13441066597458895,0.024411657098104597,45,False
CAMS,Computer Age Management Services Limited,,CAMS.NS,777.4000244140625,2026-08-12,-0.0001063723139322903,0.055637763436568344,0.026223444784981176,0.03833007914003539,0.023995708546744068,45,False
DLF,DLF Limited,,DLF.NS,661.75,2026-08-12,0.18228183270764942,-0.0025926619286781305,-0.12439304961656861,-0.11793829113821075,0.02392793254636827,45,False
SENCO,Senco Gold Limited,,SENCO.NS,345.6499938964844,2026-08-12,0.032715809053152745,-0.030698827400043815,0.06380545297248674,0.01832978673284913,0.02337360608231951,44,False
INFOBEAN,InfoBeans Technologies Limited,,INFOBEAN.NS,162.8800048828125,2026-08-12,0.08456979187992864,-0.27781391319102555,0.07071372127971642,0.15303275748147804,0.023014429866005243,44,False
VAIBHAVGBL,Vaibhav Global Limited,,VAIBHAVGBL.NS,232.85000610351562,2026-08-12,0.10449312028615387,-0.08954689856761688,-0.09465494856401901,0.08931888347094796,0.022820655382323963,44,False
BRITANNIA,Britannia Industries Limited,,BRITANNIA.NS,5645.5,2026-08-12,0.06169482062640275,-0.022810501294173613,-0.0354554455214271,0.048027404295758025,0.022630219746592566,44,False
NH,Narayana Hrudayalaya Ltd.,,NH.NS,1837.0,2026-08-12,-1.541637229374171e-05,0.0262382972333437,0.046777088785332044,0.03558978304418048,0.02171486726365375,44,False
ZEEL,Zee Entertainment Enterprises Limited,,ZEEL.NS,97.5199966430664,2026-08-12,0.10391669329556352,0.04132402620536091,-0.01275564033003962,-0.13171049718637773,0.02093825505601413,44,False
STYLEBAAZA,Baazar Style Retail Limited,,STYLEBAAZA.NS,353.20001220703125,2026-08-12,-0.09342914098110411,0.015234315618079197,0.13314083533765042,0.1413798619297839,0.020579346184661063,44,False
BANDHANBNK,Bandhan Bank Limited,,BANDHANBNK.NS,176.0,2026-08-12,-0.09492957974145122,0.055852165230283246,0.16602621673019957,0.06908919757340315,0.020221684010196708,44,False
LINDEINDIA,Linde India Limited,,LINDEINDIA.NS,6777.5,2026-08-12,-0.07657866979167949,0.03918474691643259,0.1626979902122856,0.052230916909408176,0.020191262890953472,44,False
LTFOODS,LT Foods Limited,,LTFOODS.NS,426.70001220703125,2026-08-12,0.042384282019842345,0.032172275053001576,0.05083549130508236,-0.07031366203677691,0.01949253367219834,44,False
HEXT,Hexaware Technologies Limited,,HEXT.NS,578.9000244140625,2026-08-12,0.1957038763029222,0.00655229632824339,-0.1240221013905819,-0.17736925847690077,0.01931373781332102,43,False
PANACEABIO,Panacea Biotec Limited,,PANACEABIO.NS,398.0,2026-08-12,0.029887404394183692,0.06289220730469114,0.003403519788955256,-0.030686814213877645,0.01907674433362723,43,False
AFFLE,Affle 3i Limited,,AFFLE.NS,1672.9000244140625,2026-08-12,0.1325570726859262,0.005288173161006382,-0.0360147511356077,-0.1420585653273364,0.018465800413982936,43,False
LTM,LTM Limited,,LTM.NS,4762.10009765625,2026-08-12,0.21608682204489593,-0.14766529944554618,-0.15490432518812536,-0.038234323054809116,0.01827393928026225,43,False
ATULAUTO,Atul Auto Limited,,ATULAUTO.NS,504.0,2026-08-12,-0.026839204013918705,-0.027308740224539663,0.033422159903595317,0.1322026438513233,0.01692753110050831,43,False
PRIMO,Primo Chemicals Limited,,PRIMO.NS,24.290000915527344,2026-08-12,0.012505258327278224,0.09070500297450446,0.08826170464330008,-0.11960852550959533,0.016873739752553133,43,False
PASHUPATI,Pashupati Cotspin Limited,,PASHUPATI.NS,83.9000015258789,2026-08-12,-0.0801446950111655,0.0011932991703988982,0.03014306391127297,0.21293812758055441,0.016797020127979057,43,False
ASAHIINDIA,Asahi India Glass Limited,,ASAHIINDIA.NS,891.5,2026-08-12,0.08765933440592577,-0.08835261504961267,-0.07888616780685986,0.06911345480464526,0.015438668152004854,43,False
APLLTD,Alembic Pharmaceuticals Limited,,APLLTD.NS,841.6500244140625,2026-08-12,0.08936052891235335,0.06517963520501491,-0.06846875194848767,-0.1012073571765687,0.014844916780933047,43,False
TIINDIA,Tube Investments of India Limited,,TIINDIA.NS,2839.0,2026-08-12,-0.003421614266618911,0.16482703458306647,-0.05215928521742508,-0.033961943137679085,0.014372515538944898,43,False
ALKEM,Alkem Laboratories Limited,,ALKEM.NS,5480.0,2026-08-12,0.000694054598486149,-0.047739209594966914,-0.02560725904811123,0.13799351661355108,0.013207031433489048,42,False
ECLERX,eClerx Services Limited,,ECLERX.NS,1810.199951171875,2026-08-12,0.22055153460353072,-0.09149312362766626,-0.16613314151619663,-0.11986744676676253,0.012721871459287201,42,False
ULTRACEMCO,UltraTech Cement Limited,,ULTRACEMCO.NS,11891.0,2026-08-12,0.05629971038556403,-0.06828578024434839,0.026106923441489238,-0.011348911620903901,0.011814330469473,42,False
CARERATING,CARE Ratings Limited,,CARERATING.NS,1687.5999755859375,2026-08-12,-0.05476881359455099,0.0508795007401861,0.06938665985138082,0.045083804723326626,0.011162467625158313,42,False
HINDOILEXP,Hindustan Oil Exploration Company Limited,,HINDOILEXP.NS,162.36000061035156,2026-08-12,-0.040368826363839316,0.0411029418887181,0.07097621420601263,0.021132079310387075,0.010494716535487836,42,False
APOLLOTYRE,Apollo Tyres Limited,,APOLLOTYRE.NS,445.1499938964844,2026-08-12,0.1348434418754969,-0.11731911491766356,-0.1337157136911481,0.033385243437180856,0.010407459715872605,42,False
MAMATA,Mamata Machinery Limited,,MAMATA.NS,425.20001220703125,2026-08-12,0.06344659500571526,-0.0005848172602075374,0.018908333341865147,-0.0946137299327745,0.010120595232062726,42,False
MARUTI,Maruti Suzuki India Limited,,MARUTI.NS,13875.0,2026-08-12,0.06000661012004893,-0.07471627041885887,-0.10422834107287693,0.10943219606902743,0.010100160963477902,42,False
MAHSEAMLES,Maharashtra Seamless Limited,,MAHSEAMLES.NS,610.9500122070312,2026-08-12,-0.0524234009972373,0.11660419436386116,0.10269835875409172,-0.06795087102200015,0.009300976020295627,42,False
